,Year,Month,Day,Trial,Ablation,Darkness,Flow,Species,Fish,Tailbeat_Num,X_Distance,Y_Distance,Z_Distance,Distance,Angle,Yaw_Heading_Diff,Pitch_Heading_Diff,Fish1_Speed,Fish2_Speed,Fish1_Accel,Fish2_Accel,Fish1_X,Fish1_Y,Fish1_Z,Fish2_X,Fish2_Y,Fish2_Z,Relative_X,Fish1_Yaw_Heading,Fish2_Yaw_Heading,Fish1_Yaw_Heading_PS,Fish2_Yaw_Heading_PS,Speed_Diff,Fish1_Speed_SD,Fish1_Speed_CV
10,2021,08,03,08,Y,N,0,Giant Danio,individual1xindividual3,11,-0.6678339530377889,-1.0724403044559616,-1.2065775828739294,1.7469859355317,-0.5170001299874618,0.36549484713758723,0.1702346662135475,4.393906009172889,3.9186229626576177,0.03141107126704772,,1.3981738951236211,2.8398150440457517,2.803765816266035,2.1417802130224186,1.7267022552068123,3.6755779966022395,1.0974541660547363,-0.4892439257108477,-0.1309008070434575,-0.11911440582561218,,-0.1974400368165082,1.1670974679485528,0.25152721413868595
11,2021,08,03,08,Y,N,0,Giant Danio,individual1xindividual3,12,-0.7377324843727124,-0.8476338977258635,-1.3579216399402174,1.7625786857018904,-0.283668040631924,0.5392325454512179,0.09283648443423287,4.996349906136213,3.7629662085467723,-0.0010795608290154826,-0.05494713305236448,1.6974061419578337,2.636608880389908,1.4785228420844883,2.435138626330546,1.7889749826640444,2.8364444820247066,1.0746595264640564,-0.5678098582688844,-0.028583725530867278,-0.2156955580003778,-0.013099777050241861,1.233383697589441,1.1670974679485528,0.25152721413868595
12,2021,08,03,08,Y,N,0,Giant Danio,individual1xindividual3,13,-0.698364114303843,-0.6800757303836523,-1.4594846547956586,1.7550814490468105,-0.14664692244629082,0.4866556450685675,0.027904299587667134,4.414793757999343,4.996455846577854,0.08453692633229137,-0.07814940451180771,2.0522661121200776,2.390844056822214,-0.04070607743049863,2.750630226423921,1.7107683264385618,1.41877857736516,0.9642942786548487,-0.6258511124444208,-0.13919733250860547,-0.10455938407592458,-0.4042298332410766,-0.5816620885785105,1.1670974679485528,0.25152721413868595
0,2021,08,03,08,Y,N,0,Giant Danio,individual1xindividual4,1,,,,,,,,,,,,,,,,,,,,,,,,1.1670974679485528,0.25152721413868595
1,2021,08,03,08,Y,N,0,Giant Danio,individual1xindividual4,2,,,,,,,,,,,,,,,,,,,,,,,,1.1670974679485528,0.25152721413868595
2,2021,08,03,08,Y,N,0,Giant Danio,individual1xindividual4,3,,,,,,,,,,,,,,,,,,,,,,,,1.1670974679485528,0.25152721413868595
3,2021,08,03,08,Y,N,0,Giant Danio,individual1xindividual4,4,,,,,,,,,,,,,,,,,,,,,,,,1.1670974679485528,0.25152721413868595
4,2021,08,03,08,Y,N,0,Giant Danio,individual1xindividual4,5,,,,,,,,,,,,,,,,,,,,,,,,1.1670974679485528,0.25152721413868595
5,2021,08,03,08,Y,N,0,Giant Danio,individual1xindividual4,6,,,,,,,,,3.479653933767437,,,,,,2.108607797351702,2.041964216269017,-0.8035543467705231,,,2.6336125707135976,,,,1.1670974679485528,0.25152721413868595
6,2021,08,03,08,Y,N,0,Giant Danio,individual1xindividual4,7,,,,,,,,,1.7844151534521395,,0.388184013492523,,,,1.9974939687456186,2.0193236270063424,-0.44249482142079516,,,2.9373597941014276,,1.0800468303031416,,1.1670974679485528,0.25152721413868595
7,2021,08,03,08,Y,N,0,Giant Danio,individual1xindividual4,8,,,,,,,,,1.5756429403071277,,0.16228896045402122,,,,1.8113329934520386,1.987480195371523,0.14495781556127402,,,-2.965543077273999,,1.3126157693131228,,1.1670974679485528,0.25152721413868595
8,2021,08,03,08,Y,N,0,Giant Danio,individual1xindividual4,9,,,,,,,,,1.347117452576347,,0.5497723549071707,,,,1.5944713164081659,1.9061473367977086,0.47389411472204696,,,-2.514502192513181,,1.337555872938722,,1.1670974679485528,0.25152721413868595
9,2021,08,03,08,Y,N,0,Giant Danio,individual1xindividual4,10,-0.24460548966206344,-1.1824440131242888,3.1192853428807426,3.3448388212374183,-0.8746668920236488,1.374384060323617,1.3748645310560605,6.450338538616966,0.5486010971538284,,-0.5749052934149739,1.1902360650491717,2.9404110388949767,3.7109294627925933,1.4680013336532103,1.810472777911577,0.6174382172057762,0.774496317798601,-0.4923707345793326,-2.1184243577461417,,0.9684634281704332,6.163911676671131,1.1670974679485528,0.25152721413868595
10,2021,08,03,08,Y,N,0,Giant Danio,individual1xindividual4,11,0.06707551305205788,-1.132545464078386,1.8312880059432741,2.1542456019143725,-1.1425108905085577,1.412212072731396,1.8148937980819957,4.393906009172889,5.109298606069484,0.03141107126704772,-1.0517397428577924,1.3981738951236211,2.8398150440457517,2.803765816266035,1.331098382071563,1.7072695799673656,0.972477810322761,0.47357005509863753,-0.4892439257108477,-1.9011420213385735,-0.11911440582561218,-1.161180313685212,-0.715392596896595,1.1670974679485528,0.25152721413868595
11,2021,08,03,08,Y,N,0,Giant Danio,individual1xindividual4,12,0.9050502273091684,-0.9080962064743556,-1.7303222249041597,2.153548150416604,-1.7718311294189202,2.2860986803393346,2.7093929940122754,4.996349906136213,5.829847273975793,-0.0010795608290154826,0.1079895090516577,1.6974061419578337,2.636608880389908,1.4785228420844883,0.792355914648665,1.7285126739155514,3.2088450669886486,-0.2715877953634493,-0.5678098582688844,-2.8538385564134425,-0.2156955580003778,0.9304544601357707,-0.8334973678395801,1.1670974679485528,0.25152721413868595
12,2021,08,03,08,Y,N,0,Giant Danio,individual1xindividual4,13,1.396194070337728,-0.9739532169444832,-3.9150421118203207,4.269133107337982,-1.9090712236089566,0.6878237178665426,1.1977310334295899,4.414793757999343,3.3604779219440757,0.08453692633229137,0.03814507367469408,2.0522661121200776,2.390844056822214,-0.04070607743049863,0.68555955215189,1.3996729238713175,3.7524846169630974,-0.5644041856101701,-0.6258511124444208,-1.311854196585919,-0.10455938407592458,3.5734464290321113,0.7455350473996561,1.1670974679485528,0.25152721413868595
0,2021,08,03,08,Y,N,0,Giant Danio,individual5xindividual1,1,,,,,,,,,,,,,,,,,,,,,,,,2.925097195607202,0.7777437978580827
1,2021,08,03,08,Y,N,0,Giant Danio,individual5xindividual1,2,,,,,,,,,,,,,,,,,,,,,,,,2.925097195607202,0.7777437978580827
2,2021,08,03,08,Y,N,0,Giant Danio,individual5xindividual1,3,,,,,,,,,,,,,,,,,,,,,,,,2.925097195607202,0.7777437978580827
3,2021,08,03,08,Y,N,0,Giant Danio,individual5xindividual1,4,,,,,,,,,,,,,,,,,,,,,,,,2.925097195607202,0.7777437978580827
4,2021,08,03,08,Y,N,0,Giant Danio,individual5xindividual1,5,,,,,,,,,,,,,,,,,,,,,,,,2.925097195607202,0.7777437978580827
5,2021,08,03,08,Y,N,0,Giant Danio,individual5xindividual1,6,,,,,,,,,,,,,,,,,,,,,,,,2.925097195607202,0.7777437978580827
6,2021,08,03,08,Y,N,0,Giant Danio,individual5xindividual1,7,,,,,,,,,,,,,,,,,,,,,,,,2.925097195607202,0.7777437978580827
7,2021,08,03,08,Y,N,0,Giant Danio,individual5xindividual1,8,,,,,,,,,,,,,,,,,,,,,,,,2.925097195607202,0.7777437978580827
8,2021,08,03,08,Y,N,0,Giant Danio,individual5xindividual1,9,,,,,,,,,,,,,,,,,,,,,,,,2.925097195607202,0.7777437978580827
9,2021,08,03,08,Y,N,0,Giant Danio,individual5xindividual1,10,,,,,,,,,6.450338538616966,,,,,,1.1902360650491717,2.9404110388949767,3.7109294627925933,,,-0.4923707345793326,,,,2.925097195607202,0.7777437978580827
10,2021,08,03,08,Y,N,0,Giant Danio,individual5xindividual1,11,-2.42071594068397,0.7166723090093876,1.4680965454823862,2.9204096169612304,0.9498270517454418,0.15083223773289348,0.15887830352251195,9.203283847768908,4.393906009172889,,0.03141107126704772,-0.8942587292471267,2.048720394338763,3.703220615622505,1.3981738951236211,2.8398150440457517,2.803765816266035,1.468750674328874,-0.66196363072765,-0.4892439257108477,,-0.11911440582561218,5.3983976366654804,2.925097195607202,0.7777437978580827
11,2021,08,03,08,Y,N,0,Giant Danio,individual5xindividual1,12,-2.17175864562914,0.8880109638974779,1.0237204911853606,2.5599028752942643,1.0421764002475788,0.08473564280621239,0.19523820389681482,5.749197068571241,4.996349906136213,0.207416755581743,-0.0010795608290154826,-0.4743525036713067,1.7485979164924295,2.502243333269849,1.6974061419578337,2.636608880389908,1.4785228420844883,1.1854786316229617,-0.6525489955970272,-0.5678098582688844,0.17214172386785243,-0.2156955580003778,0.7528471624350273,2.925097195607202,0.7777437978580827
12,2021,08,03,08,Y,N,0,Giant Danio,individual5xindividual1,13,-1.9266024030334152,0.9953028049570097,1.4842375031199255,2.6278100118914782,1.030645411956592,0.13203014753572087,0.6194048942664687,2.90984710662638,4.414793757999343,0.377909823529043,0.08453692633229137,0.1256637090866628,1.3955412518652044,1.443531425689427,2.0522661121200776,2.390844056822214,-0.04070607743049863,1.0977024196998024,-0.552940538944676,-0.6258511124444208,0.578102406117878,-0.10455938407592458,-1.5049466513729635,2.925097195607202,0.7777437978580827
0,2021,08,03,08,Y,N,0,Giant Danio,individual6xindividual1,1,,,,,,,,,,,,,,,,,,,,,,,,,
1,2021,08,03,08,Y,N,0,Giant Danio,individual6xindividual1,2,,,,,,,,,,,,,,,,,,,,,,,,,
2,2021,08,03,08,Y,N,0,Giant Danio,individual6xindividual1,3,,,,,,,,,,,,,,,,,,,,,,,,,
3,2021,08,03,08,Y,N,0,Giant Danio,individual6xindividual1,4,,,,,,,,,,,,,,,,,,,,,,,,,
4,2021,08,03,08,Y,N,0,Giant Danio,individual6xindividual1,5,,,,,,,,,,,,,,,,,,,,,,,,,
5,2021,08,03,08,Y,N,0,Giant Danio,individual6xindividual1,6,,,,,,,,,,,,,,,,,,,,,,,,,
6,2021,08,03,08,Y,N,0,Giant Danio,individual6xindividual1,7,,,,,,,,,,,,,,,,,,,,,,,,,
7,2021,08,03,08,Y,N,0,Giant Danio,individual6xindividual1,8,,,,,,,,,,,,,,,,,,,,,,,,,
8,2021,08,03,08,Y,N,0,Giant Danio,individual6xindividual1,9,,,,,,,,,,,,,,,,,,,,,,,,,
9,2021,08,03,08,Y,N,0,Giant Danio,individual6xindividual1,10,,,,,,,,,6.450338538616966,,,,,,1.1902360650491717,2.9404110388949767,3.7109294627925933,,,-0.4923707345793326,,,,,
10,2021,08,03,08,Y,N,0,Giant Danio,individual6xindividual1,11,,,,,,,,,4.393906009172889,,0.03141107126704772,,,,1.3981738951236211,2.8398150440457517,2.803765816266035,,,-0.4892439257108477,,-0.11911440582561218,,,
11,2021,08,03,08,Y,N,0,Giant Danio,individual6xindividual1,12,,,,,,,,,4.996349906136213,,-0.0010795608290154826,,,,1.6974061419578337,2.636608880389908,1.4785228420844883,,,-0.5678098582688844,,-0.2156955580003778,,,
12,2021,08,03,08,Y,N,0,Giant Danio,individual6xindividual1,13,,,,,,,,,4.414793757999343,,0.08453692633229137,,,,2.0522661121200776,2.390844056822214,-0.04070607743049863,,,-0.6258511124444208,,-0.10455938407592458,,,
0,2021,08,03,08,Y,N,0,Giant Danio,individual1xindividual7,1,,,,,,,,,,,,,,,,,,,,,,,,1.1670974679485528,0.25152721413868595
1,2021,08,03,08,Y,N,0,Giant Danio,individual1xindividual7,2,,,,,,,,,,,,,,,,,,,,,,,,1.1670974679485528,0.25152721413868595
2,2021,08,03,08,Y,N,0,Giant Danio,individual1xindividual7,3,,,,,,,,,,,,,,,,,,,,,,,,1.1670974679485528,0.25152721413868595
3,2021,08,03,08,Y,N,0,Giant Danio,individual1xindividual7,4,,,,,,,,,,,,,,,,,,,,,,,,1.1670974679485528,0.25152721413868595
4,2021,08,03,08,Y,N,0,Giant Danio,individual1xindividual7,5,,,,,,,,,,,,,,,,,,,,,,,,1.1670974679485528,0.25152721413868595
5,2021,08,03,08,Y,N,0,Giant Danio,individual1xindividual7,6,,,,,,,,,,,,,,,,,,,,,,,,1.1670974679485528,0.25152721413868595
6,2021,08,03,08,Y,N,0,Giant Danio,individual1xindividual7,7,,,,,,,,,5.052879906502879,,,,,,1.172226519695712,2.2268978007289935,-0.39295757890487903,,,2.856953464012478,,,,1.1670974679485528,0.25152721413868595
7,2021,08,03,08,Y,N,0,Giant Danio,individual1xindividual7,8,,,,,,,,,6.092455742565343,,0.0676551324339374,,,,0.5403128348678248,2.3297025099335853,1.8584343439483713,,,2.916924562899085,,0.2614108661927847,,1.1670974679485528,0.25152721413868595
8,2021,08,03,08,Y,N,0,Giant Danio,individual1xindividual7,9,,,,,,,,,3.7764822610940643,,0.2711204781963826,,,,0.22747590060041586,2.3223908799561768,3.022076624333166,,,3.022513679267909,,1.785274853955835,,1.1670974679485528,0.25152721413868595
9,2021,08,03,08,Y,N,0,Giant Danio,individual1xindividual7,10,0.857835961425554,-0.8550000341206386,0.46914347956260993,1.2988468729905427,-1.865447134502446,0.13420795261561905,1.4909492812578826,6.450338538616966,2.423799380837398,,-0.006654042827558629,1.1902360650491717,2.9404110388949767,3.7109294627925933,0.17269189526779793,2.1893863457993787,3.513389063297238,-0.3517674693626421,-0.4923707345793326,-2.235586670108473,,4.425811591051156,2.769549820298263,1.1670974679485528,0.25152721413868595
10,2021,08,03,08,Y,N,0,Giant Danio,individual1xindividual7,11,0.8062272614650773,-0.9005338695604417,0.19741391928440408,1.2247187035732776,-1.8115708358471148,0.04206104538217342,0.49459939477222475,4.393906009172889,3.862300545119254,0.03141107126704772,0.0020590419200907915,1.3981738951236211,2.8398150440457517,2.803765816266035,0.5919466336585435,1.9392811744853096,2.606351896981631,-0.2883951404189948,-0.4892439257108477,-0.45765762024594525,-0.11911440582561218,2.857911679664597,0.5316054640536353,1.1670974679485528,0.25152721413868595
11,2021,08,03,08,Y,N,0,Giant Danio,individual1xindividual7,12,0.7157448894266484,-0.930704396843092,-0.292383880020849,1.209954443084315,-1.6586924678718769,0.1422263889480879,0.3451320899641575,4.996349906136213,2.413739488189961,-0.0010795608290154826,0.15719944679929587,1.6974061419578337,2.636608880389908,1.4785228420844883,0.9816612525311847,1.7059044835468156,1.7709067221053374,-0.10331288106967697,-0.5678098582688844,-0.4255759396542281,-0.2156955580003778,0.2276022767532367,2.5826104179462517,1.1670974679485528,0.25152721413868595
12,2021,08,03,08,Y,N,0,Giant Danio,individual1xindividual7,13,0.6569838339604106,-0.8423472288336149,-1.0922566098779316,1.527809253091178,-1.606781334052678,0.31234225882405753,0.24107378163083734,4.414793757999343,2.5707301664545508,0.08453692633229137,-0.0490980126753203,2.0522661121200776,2.390844056822214,-0.04070607743049863,1.395282278159667,1.5484968279885991,1.0515505324474332,-0.03891440770613734,-0.6258511124444208,-0.3135095116355619,-0.10455938407592458,0.2873479401997744,1.8440635915447927,1.1670974679485528,0.25152721413868595
0,2021,08,03,08,Y,N,0,Giant Danio,individual1xindividual8,1,,,,,,,,,,,,,,,,,,,,,,,,1.1670974679485528,0.25152721413868595
1,2021,08,03,08,Y,N,0,Giant Danio,individual1xindividual8,2,,,,,,,,,6.024731442574235,,,,,,0.4231091286038188,2.2686220960474626,1.8847251859292387,,,-0.33045250920362834,,,,1.1670974679485528,0.25152721413868595
2,2021,08,03,08,Y,N,0,Giant Danio,individual1xindividual8,3,,,,,,,,,7.22874641146598,,0.07914046085185501,,,,0.9515452860416149,1.949346278267056,0.25852169259582863,,,-0.37658735713630115,,0.03922582863635607,,1.1670974679485528,0.25152721413868595
3,2021,08,03,08,Y,N,0,Giant Danio,individual1xindividual8,4,,,,,,,,,3.9327639147793243,,,,,,1.2984743948783417,1.8440991014297232,-0.758193525088646,,,-0.30560948440059954,,,,1.1670974679485528,0.25152721413868595
4,2021,08,03,08,Y,N,0,Giant Danio,individual1xindividual8,5,,,,,,,,,,,,,,,,,,,,,,,,1.1670974679485528,0.25152721413868595
5,2021,08,03,08,Y,N,0,Giant Danio,individual1xindividual8,6,,,,,,,,,,,,,,,,,,,,,,,,1.1670974679485528,0.25152721413868595
6,2021,08,03,08,Y,N,0,Giant Danio,individual1xindividual8,7,,,,,,,,,,,,,,,,,,,,,,,,1.1670974679485528,0.25152721413868595
7,2021,08,03,08,Y,N,0,Giant Danio,individual1xindividual8,8,,,,,,,,,,,,,,,,,,,,,,,,1.1670974679485528,0.25152721413868595
8,2021,08,03,08,Y,N,0,Giant Danio,individual1xindividual8,9,,,,,,,,,,,,,,,,,,,,,,,,1.1670974679485528,0.25152721413868595
9,2021,08,03,08,Y,N,0,Giant Danio,individual1xindividual8,10,,,,,,,,6.450338538616966,,,,1.1902360650491717,2.9404110388949767,3.7109294627925933,,,,,-0.4923707345793326,,,,,1.1670974679485528,0.25152721413868595
10,2021,08,03,08,Y,N,0,Giant Danio,individual1xindividual8,11,,,,,,,,4.393906009172889,,0.03141107126704772,,1.3981738951236211,2.8398150440457517,2.803765816266035,,,,,-0.4892439257108477,,-0.11911440582561218,,,1.1670974679485528,0.25152721413868595
11,2021,08,03,08,Y,N,0,Giant Danio,individual1xindividual8,12,,,,,,,,4.996349906136213,,-0.0010795608290154826,,1.6974061419578337,2.636608880389908,1.4785228420844883,,,,,-0.5678098582688844,,-0.2156955580003778,,,1.1670974679485528,0.25152721413868595
12,2021,08,03,08,Y,N,0,Giant Danio,individual1xindividual8,13,,,,,,,,4.414793757999343,,0.08453692633229137,,2.0522661121200776,2.390844056822214,-0.04070607743049863,,,,,-0.6258511124444208,,-0.10455938407592458,,,1.1670974679485528,0.25152721413868595
0,2021,08,03,08,Y,N,0,Giant Danio,individual3xindividual2,1,,,,,,,,,,,,,,,,,,,,,,,,2.133085921676461,0.6071875576626888
1,2021,08,03,08,Y,N,0,Giant Danio,individual3xindividual2,2,,,,,,,,,,,,,,,,,,,,,,,,2.133085921676461,0.6071875576626888
2,2021,08,03,08,Y,N,0,Giant Danio,individual3xindividual2,3,,,,,,,,,,,,,,,,,,,,,,,,2.133085921676461,0.6071875576626888
3,2021,08,03,08,Y,N,0,Giant Danio,individual3xindividual2,4,,,,,,,,1.470759850904491,,,,1.3536253017528086,1.3961842289949409,-0.6923053180410129,,,,,2.5302686999197515,,,,,2.133085921676461,0.6071875576626888
4,2021,08,03,08,Y,N,0,Giant Danio,individual3xindividual2,5,,,,,,,,1.3459898788986973,,-0.07540732822085633,,1.682885703802504,1.3999278050845425,-0.5610208103135864,,,,,0.4474650783048608,,-3.931852337572368,,,2.133085921676461,0.6071875576626888
5,2021,08,03,08,Y,N,0,Giant Danio,individual3xindividual2,6,2.2767704174429544,0.4265736757294115,-3.189651809918608,3.9420207131730955,2.914613668797058,0.4425127030651961,2.0474019808054393,1.6756075833996535,11.369404036354707,-0.506209002146728,,1.9042425127268716,1.385674634132114,-0.20011982475962933,-0.3365677482579432,1.819203809054998,3.0989976090006888,-2.257264083475713,0.04009555279058489,-0.3999266978201275,-0.46340323956536017,,-9.47097580394676,2.133085921676461,0.6071875576626888
6,2021,08,03,08,Y,N,0,Giant Danio,individual3xindividual2,7,1.6580663581094839,0.10093749186517706,-0.5484600487038938,1.7493372602739465,2.9346021631089947,0.5478804424966847,2.3661625769525627,3.7802160647285596,6.912920743134217,-0.4111541470888704,0.0740832782578487,1.9928490604870457,1.4437316154379596,0.5955124512295703,0.3347827023775621,1.5446691073031367,1.1439724999334642,-1.6121454684790204,0.153976359913466,-0.3939258744380621,0.1520651623949709,-0.032693833446453074,-3.132704678405658,2.133085921676461,0.6071875576626888
7,2021,08,03,08,Y,N,0,Giant Danio,individual3xindividual2,8,1.1399376159496475,-0.24231151847202842,2.1649141319656926,2.458663425324002,-3.063798606198624,0.5586969134051853,2.5587801437135806,4.24778926525166,4.402095641648361,-0.07909708671104117,,2.0087819684597013,1.5084091064000529,1.7568893619213604,0.8689733275076735,1.264048638756289,-0.446629676662535,-1.1578762175315822,0.13640348897406637,-0.420632792336221,-0.025981210252038506,,-0.7946662846406942,2.133085921676461,0.6071875576626888
8,2021,08,03,08,Y,N,0,Giant Danio,individual3xindividual2,9,,,,,,,,5.461791560346311,,,,1.8929200280683998,1.5706659525188693,3.370943691364338,,,,,0.13752159342050466,,,,,2.133085921676461,0.6071875576626888
9,2021,08,03,08,Y,N,0,Giant Danio,individual3xindividual2,10,,,,,,,,,,0.06858408716678402,,,,,,,,,,,-0.4238248428378355,,,2.133085921676461,0.6071875576626888
10,2021,08,03,08,Y,N,0,Giant Danio,individual3xindividual2,11,,,,,,,,3.9186229626576177,,,,2.1417802130224186,1.7267022552068123,3.6755779966022395,,,,,-0.1309008070434575,,,,,2.133085921676461,0.6071875576626888
11,2021,08,03,08,Y,N,0,Giant Danio,individual3xindividual2,12,,,,,,,,3.7629662085467723,,-0.05494713305236448,,2.435138626330546,1.7889749826640444,2.8364444820247066,,,,,-0.028583725530867278,,-0.013099777050241861,,,2.133085921676461,0.6071875576626888
12,2021,08,03,08,Y,N,0,Giant Danio,individual3xindividual2,13,,,,,,,,4.996455846577854,,-0.07814940451180771,,2.750630226423921,1.7107683264385618,1.41877857736516,,,,,-0.13919733250860547,,-0.4042298332410766,,,2.133085921676461,0.6071875576626888
0,2021,08,03,08,Y,N,0,Giant Danio,individual2xindividual4,1,,,,,,,,,,,,,,,,,,,,,,,,3.231764337191544,0.46759591944068574
1,2021,08,03,08,Y,N,0,Giant Danio,individual2xindividual4,2,,,,,,,,,,,,,,,,,,,,,,,,3.231764337191544,0.46759591944068574
2,2021,08,03,08,Y,N,0,Giant Danio,individual2xindividual4,3,,,,,,,,,,,,,,,,,,,,,,,,3.231764337191544,0.46759591944068574
3,2021,08,03,08,Y,N,0,Giant Danio,individual2xindividual4,4,,,,,,,,,,,,,,,,,,,,,,,,3.231764337191544,0.46759591944068574
4,2021,08,03,08,Y,N,0,Giant Danio,individual2xindividual4,5,,,,,,,,,,,,,,,,,,,,,,,,3.231764337191544,0.46759591944068574
5,2021,08,03,08,Y,N,0,Giant Danio,individual2xindividual4,6,-2.283527426602777,0.26856144994084774,3.4612335375575443,4.155329152059382,0.4853755304435894,3.001442834523091,2.616627629460428,11.369404036354707,3.479653933767437,,,-0.3365677482579432,1.819203809054998,3.0989976090006888,2.108607797351702,2.041964216269017,-0.8035543467705231,2.0340995313147427,-0.3999266978201275,2.6336125707135976,,,6.404920791613796,3.231764337191544,0.46759591944068574
